Date,Product,Category,Quantity,Unit_Price,Sales,Region
2025-04-23,Running Shoes,Clothing,3.0,101.65,304.95,North
2025-04-23,Wireless Headphones,Technology,2.0,135.6,271.2,North
2025-04-23,Business Backpack,Clothing,7.0,63.71,445.97,West
2025-04-24,Formal Shirt,Clothing,1.0,42.97,42.97,South
2025-04-24,Premium Notebook,Office Supplies,3.0,16.7,50.1,North
2025-04-24,Printer Laser X,Office Supplies,2.0,307.11,614.22,North
2025-04-24,Conference Room Table,Furniture,2.0,781.1,1562.2,South
2025-04-24,Business Backpack,Clothing,4.0,66.73,266.92,South
2025-04-24,Running Shoes,Clothing,1.0,87.76,87.76,South
2025-04-25,4K Ultra HD Monitor,Technology,5.0,382.64,1913.2,North
2025-04-25,Wireless Headphones,Technology,2.0,150.65,301.3,East
2025-04-26,Laptop Pro 15,Technology,1.0,1144.81,1144.81,North
2025-04-26,Smartphone Ultra,Technology,2.0,870.73,1741.46,North
2025-04-27,Executive Ergonomic Desk,Furniture,2.0,579.57,1159.14,South
2025-04-27,Filing Cabinet,Office Supplies,3.0,152.8,458.4,North
2025-04-27,Office Chair Pro,Furniture,4.0,273.84,1095.36,East
2025-04-27,Business Backpack,Clothing,4.0,65.66,262.64,South
2025-04-27,Printer Laser X,Office Supplies,1.0,324.1,324.1,East
2025-04-28,Premium Notebook,Office Supplies,2.0,18.04,36.08,South
2025-04-29,Wireless Headphones,Technology,2.0,143.11,286.22,South
2025-04-29,Business Backpack,Clothing,5.0,65.13,325.65,South
2025-04-29,Office Chair Pro,Furniture,2.0,297.79,595.58,South
2025-04-29,Premium Notebook,Office Supplies,3.0,17.83,53.49,East
2025-04-29,Wireless Headphones,Technology,2.0,137.83,275.66,South
2025-04-29,Conference Room Table,Furniture,1.0,852.34,852.34,North
2025-04-30,Premium Notebook,Office Supplies,5.0,17.15,85.75,West
2025-04-30,Laptop Pro 15,Technology,1.0,1141.64,1141.64,South
2025-05-01,Filing Cabinet,Office Supplies,2.0,161.65,323.3,West
2025-05-01,Conference Room Table,Furniture,1.0,811.33,811.33,West
2025-05-01,Office Chair Pro,Furniture,1.0,291.28,291.28,East
2025-05-01,Office Chair Pro,Furniture,5.0,271.22,1356.1,West
2025-05-01,Winter Jacket,Clothing,2.0,111.1,222.2,North
2025-05-01,Smartphone Ultra,Technology,2.0,782.31,1564.62,West
2025-05-01,Formal Shirt,Clothing,4.0,43.19,172.76,West
2025-05-02,Laptop Pro 15,Technology,2.0,1154.96,2309.92,South
2025-05-02,Smartphone Ultra,Technology,1.0,841.96,841.96,North
2025-05-02,Wireless Headphones,Technology,3.0,135.06,405.18,South
2025-05-03,4K Ultra HD Monitor,Technology,2.0,372.28,744.56,South
2025-05-03,Premium Notebook,Office Supplies,1.0,19.4,19.4,West
2025-05-04,Laptop Pro 15,Technology,1.0,1261.65,1261.65,South
2025-05-04,Conference Room Table,Furniture,1.0,817.04,817.04,West
2025-05-04,Laptop Pro 15,Technology,1.0,1256.16,1256.16,North
2025-05-04,Wireless Headphones,Technology,2.0,131.3,262.6,East
2025-05-05,Winter Jacket,Clothing,3.0,111.93,335.79,North
2025-05-05,Executive Ergonomic Desk,Furniture,4.0,541.27,2165.08,South
2025-05-05,Conference Room Table,Furniture,1.0,858.29,858.29,North
2025-05-05,Wireless Headphones,Technology,4.0,146.72,586.88,West
2025-05-05,Wireless Headphones,Technology,3.0,140.48,421.44,West
2025-05-05,Formal Shirt,Clothing,1.0,43.54,43.54,West
2025-05-05,Laptop Pro 15,Technology,3.0,1236.98,3710.94,South
2025-05-06,Smartphone Ultra,Technology,3.0,864.79,2594.37,West
2025-05-06,Executive Ergonomic Desk,Furniture,4.0,564.58,2258.32,South
2025-05-06,Premium Notebook,Office Supplies,3.0,17.4,52.2,North
2025-05-06,Premium Notebook,Office Supplies,2.0,16.88,33.76,East
2025-05-07,Running Shoes,Clothing,1.0,96.59,96.59,East
2025-05-07,Laptop Pro 15,Technology,1.0,1229.46,1229.46,South
2025-05-07,Formal Shirt,Clothing,4.0,45.0,180.0,East
2025-05-07,4K Ultra HD Monitor,Technology,2.0,367.09,734.18,North
2025-05-08,Wireless Headphones,Technology,2.0,151.07,302.14,South
2025-05-08,Conference Room Table,Furniture,1.0,820.08,820.08,North
2025-05-08,Filing Cabinet,Office Supplies,2.0,150.41,300.82,East
2025-05-08,Filing Cabinet,Office Supplies,5.0,153.13,765.65,West
2025-05-09,Office Chair Pro,Furniture,4.0,287.17,1148.68,East
2025-05-09,Formal Shirt,Clothing,4.0,47.12,188.48,North
2025-05-09,Formal Shirt,Clothing,7.0,45.27,316.89,North
2025-05-09,Business Backpack,Clothing,3.0,62.04,186.12,East
2025-05-09,Business Backpack,Clothing,1.0,62.41,62.41,West
2025-05-10,Winter Jacket,Clothing,2.0,117.12,234.24,North
2025-05-10,Office Chair Pro,Furniture,2.0,298.71,597.42,South
2025-05-10,Running Shoes,Clothing,4.0,100.13,400.52,North
2025-05-10,Wireless Headphones,Technology,2.0,140.27,280.54,South
2025-05-10,Executive Ergonomic Desk,Furniture,1.0,574.18,574.18,East
2025-05-10,Conference Room Table,Furniture,1.0,811.85,811.85,South
2025-05-11,Executive Ergonomic Desk,Furniture,3.0,587.53,1762.59,West
2025-05-11,Wireless Headphones,Technology,1.0,145.9,145.9,North
2025-05-11,Formal Shirt,Clothing,3.0,43.51,130.53,North
2025-05-12,Smartphone Ultra,Technology,2.0,865.07,1730.14,West
2025-05-12,4K Ultra HD Monitor,Technology,1.0,354.83,354.83,South
2025-05-12,Formal Shirt,Clothing,2.0,46.05,92.1,East
2025-05-13,Filing Cabinet,Office Supplies,1.0,148.06,148.06,West
2025-05-13,Office Chair Pro,Furniture,2.0,295.95,591.9,East
2025-05-14,Premium Notebook,Office Supplies,2.0,19.44,38.88,South
2025-05-14,Wireless Headphones,Technology,1.0,131.83,131.83,East
2025-05-14,4K Ultra HD Monitor,Technology,1.0,381.21,381.21,South
2025-05-14,Smartphone Ultra,Technology,2.0,838.92,1677.84,West
2025-05-14,Office Chair Pro,Furniture,2.0,301.36,602.72,West
2025-05-14,Coffee Maker,Appliances,1.0,179.6,179.6,East
2025-05-14,Executive Ergonomic Desk,Furniture,2.0,590.4,1180.8,East
2025-05-14,Laptop Pro 15,Technology,2.0,1286.98,2573.96,North
2025-05-15,Premium Notebook,Office Supplies,2.0,19.11,38.22,North
2025-05-15,Formal Shirt,Clothing,5.0,45.83,229.15,South
2025-05-15,Premium Notebook,Office Supplies,1.0,16.67,16.67,North
2025-05-15,Smartphone Ultra,Technology,2.0,792.54,1585.08,North
2025-05-15,Premium Notebook,Office Supplies,1.0,17.5,17.5,North
2025-05-16,Wireless Headphones,Technology,4.0,138.69,554.76,West
2025-05-16,Formal Shirt,Clothing,2.0,44.01,88.02,East
2025-05-16,Filing Cabinet,Office Supplies,1.0,144.2,144.2,North
2025-05-16,Executive Ergonomic Desk,Furniture,2.0,517.0,1034.0,South
2025-05-16,Laptop Pro 15,Technology,2.0,1204.42,2408.84,South
2025-05-16,Executive Ergonomic Desk,Furniture,2.0,519.77,1039.54,East
2025-05-16,Coffee Maker,Appliances,1.0,175.25,175.25,South
2025-05-16,Premium Notebook,Office Supplies,3.0,18.47,55.41,East
2025-05-17,Office Chair Pro,Technology,1.0,269.44,269.44,North
2025-05-17,Premium Notebook,Office Supplies,5.0,18.07,90.35,South
2025-05-17,Conference Room Table,Furniture,1.0,798.3,798.3,West
2025-05-17,Filing Cabinet,Office Supplies,2.0,151.63,303.26,North
2025-05-17,Wireless Headphones,Technology,3.0,138.08,414.24,South
2025-05-17,Formal Shirt,Clothing,2.0,47.8,95.6,South
2025-05-17,Executive Ergonomic Desk,Furniture,5.0,548.96,2744.8,West
2025-05-17,Coffee Maker,Appliances,2.0,170.43,340.86,South
2025-05-18,Running Shoes,Clothing,2.0,88.08,176.16,North
2025-05-18,Coffee Maker,Appliances,3.0,171.12,513.36,East
2025-05-18,Premium Notebook,Office Supplies,2.0,19.34,38.68,North
2025-05-18,Filing Cabinet,Office Supplies,2.0,158.81,317.62,West
2025-05-18,Smartphone Ultra,Technology,3.0,786.13,2358.39,South
2025-05-19,Printer Laser X,Office Supplies,3.0,306.4,919.2,South
2025-05-19,Business Backpack,Clothing,3.0,63.21,189.63,North
2025-05-19,Filing Cabinet,Office Supplies,5.0,154.05,770.25,West
2025-05-20,Winter Jacket,Clothing,2.0,115.59,231.18,North
2025-05-20,Smartphone Ultra,Technology,1.0,839.76,839.76,North
2025-05-21,Filing Cabinet,Office Supplies,3.0,161.46,484.38,West
2025-05-22,Smartphone Ultra,Technology,1.0,866.22,866.22,North
2025-05-22,Printer Laser X,Office Supplies,2.0,317.03,634.06,West
2025-05-23,Coffee Maker,Appliances,1.0,183.69,183.69,South
2025-05-23,4K Ultra HD Monitor,Technology,1.0,338.51,338.51,North
2025-05-23,Running Shoes,Clothing,3.0,101.5,304.5,East
2025-05-23,Filing Cabinet,Office Supplies,1.0,139.3,139.3,East
2025-05-23,Printer Laser X,Office Supplies,4.0,295.57,1182.28,North
2025-05-23,Wireless Headphones,Technology,1.0,134.98,134.98,West
2025-05-24,Smartphone Ultra,Technology,3.0,788.77,2366.31,North
2025-05-24,Winter Jacket,Clothing,1.0,107.84,107.84,South
2025-05-25,Smartphone Ultra,Technology,4.0,847.39,3389.56,West
2025-05-25,Running Shoes,Clothing,1.0,100.61,100.61,North
2025-05-25,Premium Notebook,Office Supplies,2.0,18.01,36.02,South
2025-05-25,Filing Cabinet,Office Supplies,1.0,159.52,159.52,East
2025-05-26,Office Chair Pro,Furniture,1.0,284.1,284.1,South
2025-05-26,Formal Shirt,Clothing,2.0,46.36,92.72,South
2025-05-27,Premium Notebook,Office Supplies,1.0,16.82,16.82,East
2025-05-27,Filing Cabinet,Office Supplies,1.0,157.93,157.93,North
2025-05-27,Conference Room Table,Furniture,3.0,789.75,2369.25,North
2025-05-27,Laptop Pro 15,Technology,1.0,1142.85,1142.85,North
2025-05-27,Wireless Headphones,Technology,3.0,134.16,402.48,South
2025-05-27,Running Shoes,Clothing,1.0,90.57,90.57,West
2025-05-28,Smartphone Ultra,Technology,1.0,795.83,795.83,East
2025-05-29,Laptop Pro 15,Technology,5.0,1242.44,6212.2,South
2025-05-29,4K Ultra HD Monitor,Technology,1.0,355.06,355.06,West
2025-05-29,Printer Laser X,Office Supplies,1.0,298.57,298.57,North
2025-05-29,Business Backpack,Clothing,1.0,64.38,64.38,South
2025-05-30,Conference Room Table,Technology,5.0,782.14,3910.7,South
2025-05-30,Laptop Pro 15,Technology,1.0,1253.39,1253.39,North
2025-05-31,Filing Cabinet,Office Supplies,2.0,153.68,307.36,West
2025-06-01,Smartphone Ultra,Technology,1.0,878.44,878.44,South
2025-06-02,Winter Jacket,Clothing,1.0,110.22,110.22,South
2025-06-02,Formal Shirt,Clothing,1.0,43.81,43.81,East
2025-06-03,Conference Room Table,Furniture,4.0,753.08,3012.32,East
2025-06-03,Running Shoes,Clothing,2.0,91.16,182.32,South
2025-06-03,Executive Ergonomic Desk,Furniture,3.0,599.82,1799.46,North
2025-06-03,Winter Jacket,Clothing,2.0,106.64,213.28,East
2025-06-04,4K Ultra HD Monitor,Technology,1.0,332.6,332.6,West
2025-06-04,Laptop Pro 15,Technology,5.0,1128.86,5644.3,West
2025-06-05,Business Backpack,Clothing,1.0,60.91,60.91,West
2025-06-06,Business Backpack,Clothing,1.0,60.57,60.57,South
2025-06-06,Formal Shirt,Clothing,1.0,46.97,46.97,North
2025-06-06,Smartphone Ultra,Technology,4.0,888.22,3552.88,South
2025-06-07,Wireless Headphones,Technology,1.0,145.58,145.58,West
2025-06-08,Executive Ergonomic Desk,Furniture,2.0,531.1,1062.2,North
2025-06-08,4K Ultra HD Monitor,Technology,2.0,358.92,717.84,West
2025-06-08,Office Chair Pro,Furniture,2.0,281.95,563.9,North
2025-06-08,Smartphone Ultra,Technology,2.0,822.76,1645.52,South
2025-06-08,Wireless Headphones,Technology,4.0,146.77,587.08,West
2025-06-08,Laptop Pro 15,Technology,3.0,1111.71,3335.13,North
2025-06-09,Conference Room Table,Furniture,1.0,857.89,857.89,East
2025-06-09,Printer Laser X,Office Supplies,3.0,341.91,1025.73,East
2025-06-10,Winter Jacket,Clothing,1.0,107.43,107.43,South
2025-06-10,Office Chair Pro,Furniture,2.0,280.7,561.4,North
2025-06-10,Conference Room Table,Furniture,3.0,856.98,2570.94,East
2025-06-11,Executive Ergonomic Desk,Furniture,3.0,570.96,1712.88,East
2025-06-11,4K Ultra HD Monitor,Technology,1.0,367.93,367.93,South
2025-06-11,4K Ultra HD Monitor,Technology,4.0,380.68,1522.72,South
2025-06-11,Winter Jacket,Clothing,1.0,112.5,112.5,South
2025-06-12,Filing Cabinet,Office Supplies,1.0,143.07,143.07,South
2025-06-13,Coffee Maker,Appliances,3.0,169.43,508.29,North
2025-06-13,Conference Room Table,Furniture,3.0,760.32,2280.96,East
2025-06-13,Office Chair Pro,Furniture,6.0,295.92,1775.52,East
2025-06-14,Wireless Headphones,Technology,1.0,143.16,143.16,West
2025-06-14,Winter Jacket,Clothing,7.0,110.14,770.98,East
2025-06-14,Running Shoes,Clothing,1.0,101.8,101.8,West
2025-06-14,Printer Laser X,Office Supplies,4.0,339.97,1359.88,North
2025-06-14,Filing Cabinet,Office Supplies,1.0,154.63,154.63,North
2025-06-14,Printer Laser X,Office Supplies,3.0,329.84,989.52,North
2025-06-15,Filing Cabinet,Office Supplies,2.0,144.0,288.0,North
2025-06-15,Filing Cabinet,Office Supplies,5.0,148.97,744.85,West
2025-06-15,Formal Shirt,Clothing,3.0,44.17,132.51,East
2025-06-16,Business Backpack,Clothing,1.0,61.25,61.25,South
2025-06-16,Smartphone Ultra,Technology,2.0,782.75,1565.5,South
2025-06-16,Executive Ergonomic Desk,Furniture,3.0,598.61,1795.83,South
2025-06-16,Smartphone Ultra,Technology,2.0,809.32,1618.64,East
2025-06-16,Printer Laser X,Office Supplies,1.0,294.54,294.54,South
2025-06-17,Running Shoes,Clothing,6.0,93.72,562.32,North
2025-06-17,Printer Laser X,Office Supplies,7.0,325.52,2278.64,West
2025-06-17,Formal Shirt,Clothing,3.0,43.95,131.85,East
2025-06-17,Office Chair Pro,Furniture,3.0,267.49,802.47,South
2025-06-18,Formal Shirt,Clothing,2.0,47.77,95.54,North
2025-06-18,Smartphone Ultra,Technology,4.0,910.45,3641.8,North
2025-06-18,Office Chair Pro,Furniture,3.0,257.94,773.82,North
2025-06-18,Smartphone Ultra,Technology,2.0,859.9,1719.8,South
2025-06-18,Filing Cabinet,Office Supplies,2.0,156.01,312.02,East
2025-06-18,Office Chair Pro,Furniture,3.0,259.93,779.79,East
2025-06-18,Winter Jacket,Clothing,3.0,111.81,335.43,West
2025-06-18,4K Ultra HD Monitor,Technology,3.0,331.55,994.65,West
2025-06-19,Printer Laser X,Office Supplies,6.0,317.59,1905.54,South
2025-06-19,Winter Jacket,Clothing,3.0,109.49,328.47,West
2025-06-19,Running Shoes,Clothing,7.0,92.33,646.31,North
2025-06-19,Smartphone Ultra,Technology,3.0,884.87,2654.61,North
2025-06-20,Office Chair Pro,Furniture,3.0,285.7,857.1,South
2025-06-20,Executive Ergonomic Desk,Furniture,2.0,520.03,1040.06,South
2025-06-20,4K Ultra HD Monitor,Technology,1.0,356.86,356.86,East
2025-06-20,Smartphone Ultra,Technology,3.0,841.76,2525.2799999999997,West
2025-06-21,Premium Notebook,Office Supplies,2.0,16.85,33.7,East
2025-06-21,Coffee Maker,Appliances,2.0,171.39,342.78,West
2025-06-22,Smartphone Ultra,Technology,5.0,897.91,4489.55,East
2025-06-22,Conference Room Table,Furniture,1.0,800.26,800.26,West
2025-06-22,Wireless Headphones,Technology,2.0,132.36,264.72,North
2025-06-22,Printer Laser X,Office Supplies,5.0,329.71,1648.55,South
2025-06-22,Filing Cabinet,Office Supplies,2.0,160.44,320.88,South
2025-06-23,4K Ultra HD Monitor,Technology,1.0,338.34,338.34,South
2025-06-23,Coffee Maker,Appliances,4.0,185.63,742.52,North
2025-06-23,Filing Cabinet,Office Supplies,4.0,159.17,636.68,South
2025-06-24,Wireless Headphones,Technology,2.0,139.19,278.38,East
2025-06-24,Premium Notebook,Office Supplies,3.0,17.55,52.65,East
2025-06-24,Smartphone Ultra,Technology,4.0,836.24,3344.96,East
2025-06-24,Wireless Headphones,Technology,4.0,138.9,555.6,East
2025-06-25,4K Ultra HD Monitor,Technology,1.0,381.33,381.33,West
2025-06-25,Filing Cabinet,Office Supplies,1.0,141.43,141.43,East
2025-06-25,Smartphone Ultra,Technology,3.0,782.46,2347.38,South
2025-06-25,Office Chair Pro,Furniture,3.0,286.94,860.82,North
2025-06-25,Printer Laser X,Office Supplies,2.0,316.06,632.12,East
2025-06-25,Coffee Maker,Appliances,2.0,191.56,383.12,North
2025-06-26,Business Backpack,Clothing,2.0,65.62,131.24,South
2025-06-26,Formal Shirt,Clothing,1.0,46.42,46.42,West
2025-06-27,Office Chair Pro,Furniture,2.0,266.79,533.58,West
2025-06-27,Conference Room Table,Furniture,3.0,770.5,2311.5,North
2025-06-27,Conference Room Table,Furniture,1.0,788.84,788.84,North
2025-06-28,Formal Shirt,Clothing,5.0,44.94,224.7,East
2025-06-28,Laptop Pro 15,Technology,2.0,1206.98,2413.96,North
2025-06-28,Business Backpack,Clothing,1.0,66.75,66.75,West
2025-06-28,Business Backpack,Clothing,1.0,61.56,61.56,West
2025-06-28,Conference Room Table,Furniture,4.0,830.13,3320.52,West
2025-06-29,Printer Laser X,Office Supplies,4.0,329.52,1318.08,East
2025-06-29,Formal Shirt,Clothing,5.0,45.12,225.6,West
2025-06-29,Office Chair Pro,Furniture,4.0,263.97,1055.88,North
2025-06-30,Smartphone Ultra,Technology,3.0,844.47,2533.41,West
2025-07-01,4K Ultra HD Monitor,Technology,1.0,361.81,361.81,West
2025-07-01,Office Chair Pro,Furniture,4.0,273.38,1093.52,North
2025-07-01,Office Chair Pro,Furniture,4.0,260.92,1043.68,East
2025-07-01,Conference Room Table,Furniture,3.0,738.27,2214.81,West
2025-07-01,Wireless Headphones,Technology,3.0,149.31,447.93,South
2025-07-01,Laptop Pro 15,Technology,2.0,1274.41,2548.82,West
2025-07-02,Smartphone Ultra,Technology,4.0,785.76,3143.04,West
2025-07-02,Winter Jacket,Clothing,1.0,110.62,110.62,West
2025-07-02,Premium Notebook,Office Supplies,3.0,19.34,58.02,North
2025-07-03,Premium Notebook,Office Supplies,1.0,17.69,17.69,West
2025-07-03,Business Backpack,Clothing,3.0,61.65,184.95,West
2025-07-04,Premium Notebook,Office Supplies,3.0,16.69,50.07,West
2025-07-04,Wireless Headphones,Technology,1.0,141.79,141.79,West
2025-07-04,Laptop Pro 15,Technology,1.0,1205.29,1205.29,East
2025-07-04,Printer Laser X,Office Supplies,3.0,313.9,941.7,West
2025-07-04,Printer Laser X,Office Supplies,2.0,325.65,651.3,South
2025-07-04,Business Backpack,Clothing,5.0,62.45,312.25,South
2025-07-05,4K Ultra HD Monitor,Technology,3.0,363.65,1090.95,West
2025-07-05,Filing Cabinet,Office Supplies,3.0,145.29,435.87,South
2025-07-05,Office Chair Pro,Furniture,3.0,293.21,879.63,West
2025-07-05,Filing Cabinet,Office Supplies,2.0,154.53,309.06,East
2025-07-05,4K Ultra HD Monitor,Technology,1.0,365.47,365.47,East
2025-07-05,Winter Jacket,Clothing,4.0,112.7,450.8,West
2025-07-06,4K Ultra HD Monitor,Technology,4.0,350.67,1402.68,East
2025-07-06,4K Ultra HD Monitor,Technology,3.0,337.6,1012.8,North
2025-07-06,Business Backpack,Clothing,3.0,59.98,179.94,North
2025-07-07,Office Chair Pro,Furniture,3.0,265.76,797.28,North
2025-07-07,Wireless Headphones,Technology,2.0,136.19,272.38,East
2025-07-07,Office Chair Pro,Furniture,2.0,272.62,545.24,South
2025-07-07,Running Shoes,Clothing,4.0,98.16,392.64,West
2025-07-07,Laptop Pro 15,Technology,4.0,1180.06,4720.24,West
2025-07-08,Filing Cabinet,Office Supplies,1.0,149.44,149.44,East
2025-07-08,Premium Notebook,Office Supplies,1.0,19.38,19.38,West
2025-07-08,Wireless Headphones,Technology,3.0,140.06,420.18,North
2025-07-08,Laptop Pro 15,Technology,1.0,1156.36,1156.36,North
2025-07-08,4K Ultra HD Monitor,Technology,2.0,337.89,675.78,North
2025-07-08,Filing Cabinet,Office Supplies,3.0,147.11,441.33,South
2025-07-10,Executive Ergonomic Desk,Furniture,4.0,515.86,2063.44,North
2025-07-10,4K Ultra HD Monitor,Technology,2.0,378.08,756.16,East
2025-07-10,Printer Laser X,Office Supplies,1.0,309.96,309.96,North
2025-07-10,Formal Shirt,Clothing,3.0,41.66,124.98,West
2025-07-11,Office Chair Pro,Furniture,3.0,264.05,792.15,East
2025-07-11,Laptop Pro 15,Technology,1.0,1258.01,1258.01,West
2025-07-11,Executive Ergonomic Desk,Furniture,2.0,574.48,1148.96,South
2025-07-12,Printer Laser X,Office Supplies,3.0,324.61,973.83,East
2025-07-12,Smartphone Ultra,Technology,1.0,790.19,790.19,West
2025-07-12,Executive Ergonomic Desk,Furniture,2.0,522.88,1045.76,North
2025-07-12,Laptop Pro 15,Technology,2.0,1174.19,2348.38,East
2025-07-13,Filing Cabinet,Office Supplies,1.0,138.33,138.33,South
2025-07-13,Smartphone Ultra,Technology,1.0,891.48,891.48,South
2025-07-13,Conference Room Table,Furniture,1.0,766.11,766.11,South
2025-07-13,Filing Cabinet,Office Supplies,1.0,138.36,138.36,West
2025-07-13,Premium Notebook,Office Supplies,3.0,17.14,51.42,South
2025-07-14,4K Ultra HD Monitor,Technology,4.0,340.69,1362.76,North
2025-07-14,Coffee Maker,Appliances,2.0,167.55,335.1,North
2025-07-15,Office Chair Pro,Furniture,4.0,264.52,1058.08,North
2025-07-15,Executive Ergonomic Desk,Furniture,3.0,523.23,1569.69,West
2025-07-15,Running Shoes,Clothing,3.0,91.34,274.02,South
2025-07-16,Laptop Pro 15,Technology,1.0,1137.0,1137.0,West
2025-07-17,Smartphone Ultra,Technology,2.0,869.24,1738.48,East
2025-07-17,Running Shoes,Clothing,3.0,92.61,277.83,North
2025-07-18,4K Ultra HD Monitor,Technology,4.0,348.0,1392.0,West
2025-07-18,Smartphone Ultra,Technology,1.0,795.62,795.62,West
2025-07-19,Printer Laser X,Office Supplies,1.0,342.72,342.72,North
2025-07-19,Business Backpack,Clothing,1.0,60.32,60.32,West
2025-07-19,Office Chair Pro,Furniture,2.0,293.28,586.56,South
2025-07-19,4K Ultra HD Monitor,Technology,1.0,362.05,362.05,South
2025-07-20,Smartphone Ultra,Technology,5.0,894.52,4472.6,East
2025-07-20,Executive Ergonomic Desk,Furniture,2.0,585.21,1170.42,West
2025-07-20,Winter Jacket,Clothing,1.0,101.32,101.32,East
2025-07-20,Executive Ergonomic Desk,Furniture,3.0,524.0,1572.0,East
2025-07-20,Business Backpack,Clothing,4.0,69.77,279.08,West
2025-07-20,Laptop Pro 15,Technology,3.0,1271.16,3813.48,North
2025-07-20,Premium Notebook,Office Supplies,1.0,19.35,19.35,North
2025-07-20,Office Chair Pro,Furniture,1.0,275.26,275.26,North
2025-07-21,Winter Jacket,Technology,3.0,114.65,343.95,West
2025-07-21,Business Backpack,Clothing,1.0,64.89,64.89,North
2025-07-22,Premium Notebook,Office Supplies,1.0,16.6,16.6,East
2025-07-22,4K Ultra HD Monitor,Technology,1.0,334.15,334.15,West
2025-07-22,Premium Notebook,Office Supplies,2.0,17.91,35.82,West
2025-07-23,Office Chair Pro,Furniture,1.0,281.25,281.25,South
2025-07-23,Premium Notebook,Office Supplies,1.0,16.74,16.74,North
2025-07-23,Business Backpack,Clothing,1.0,61.33,61.33,North
2025-07-24,Smartphone Ultra,Technology,2.0,819.56,1639.12,West
2025-07-24,Winter Jacket,Clothing,2.0,105.91,211.82,North
2025-07-24,Formal Shirt,Clothing,2.0,43.24,86.48,North
2025-07-24,Printer Laser X,Office Supplies,2.0,343.29,686.58,North
2025-07-25,Wireless Headphones,Technology,4.0,144.37,577.48,East
2025-07-25,Formal Shirt,Clothing,1.0,47.67,47.67,North
2025-07-25,4K Ultra HD Monitor,Technology,1.0,385.49,385.49,South
2025-07-25,Running Shoes,Clothing,3.0,90.33,270.99,West
2025-07-26,Premium Notebook,Office Supplies,1.0,17.62,17.62,East
2025-07-26,Executive Ergonomic Desk,Furniture,1.0,549.05,549.05,West
2025-07-27,Premium Notebook,Office Supplies,3.0,17.0,51.0,South
2025-07-27,4K Ultra HD Monitor,Technology,3.0,358.12,1074.36,East
2025-07-27,Wireless Headphones,Technology,1.0,141.96,141.96,South
2025-07-27,Executive Ergonomic Desk,Furniture,2.0,562.38,1124.76,South
2025-07-27,4K Ultra HD Monitor,Technology,3.0,375.18,1125.54,South
2025-07-27,Printer Laser X,Office Supplies,4.0,320.3,1281.2,North
2025-07-27,4K Ultra HD Monitor,Technology,2.0,386.05,772.1,East
2025-07-28,Premium Notebook,Office Supplies,3.0,18.82,56.46,North
2025-07-28,Formal Shirt,Clothing,3.0,45.17,135.51,West
2025-07-29,Premium Notebook,Office Supplies,3.0,17.4,52.2,North
2025-07-30,Business Backpack,Clothing,6.0,68.08,408.48,South
2025-07-30,Printer Laser X,Office Supplies,2.0,297.01,594.02,South
2025-07-30,4K Ultra HD Monitor,Technology,7.0,357.86,2505.02,West
2025-07-30,4K Ultra HD Monitor,Technology,1.0,344.1,344.1,East
2025-07-30,Executive Ergonomic Desk,Furniture,4.0,586.05,2344.2,North
2025-07-30,Winter Jacket,Clothing,5.0,107.33,536.65,East
2025-07-30,Running Shoes,Clothing,2.0,100.31,200.62,South
2025-07-30,4K Ultra HD Monitor,Technology,5.0,376.85,1884.25,South
2025-07-30,Winter Jacket,Clothing,1.0,114.94,114.94,South
2025-07-31,Business Backpack,Clothing,3.0,65.92,197.76,West
2025-08-01,Wireless Headphones,Technology,2.0,135.43,270.86,West
2025-08-01,Premium Notebook,Office Supplies,3.0,18.07,54.21,North
2025-08-01,Business Backpack,Clothing,6.0,63.74,382.44,West
2025-08-01,4K Ultra HD Monitor,Technology,4.0,371.67,1486.68,West
2025-08-01,Coffee Maker,Appliances,4.0,186.64,746.56,West
2025-08-01,Printer Laser X,Office Supplies,1.0,329.24,329.24,North
2025-08-01,Business Backpack,Clothing,1.0,63.57,63.57,West
2025-08-02,Smartphone Ultra,Technology,2.0,910.68,1821.36,North
2025-08-02,Conference Room Table,Furniture,2.0,857.37,1714.74,North
2025-08-02,Wireless Headphones,Technology,3.0,136.89,410.67,East
2025-08-02,Executive Ergonomic Desk,Furniture,4.0,577.66,2310.64,North
2025-08-03,Office Chair Pro,Furniture,1.0,259.89,259.89,East
2025-08-03,Conference Room Table,Furniture,7.0,761.12,5327.84,South
2025-08-03,Conference Room Table,Furniture,1.0,849.04,849.04,East
2025-08-04,Printer Laser X,Office Supplies,1.0,344.59,344.59,East
2025-08-04,Running Shoes,Clothing,3.0,95.02,285.06,East
2025-08-04,Wireless Headphones,Technology,4.0,143.59,574.36,South
2025-08-04,Filing Cabinet,Office Supplies,3.0,142.33,426.99,North
2025-08-05,Wireless Headphones,Technology,1.0,150.58,150.58,North
2025-08-05,Business Backpack,Clothing,1.0,66.25,66.25,South
2025-08-05,Printer Laser X,Office Supplies,3.0,331.57,994.71,North
2025-08-05,Office Chair Pro,Furniture,2.0,276.46,552.92,North
2025-08-06,Wireless Headphones,Technology,1.0,132.87,132.87,East
2025-08-06,Executive Ergonomic Desk,Furniture,3.0,592.46,1777.38,South
2025-08-06,Wireless Headphones,Technology,5.0,149.6,748.0,East
2025-08-06,Wireless Headphones,Technology,5.0,145.79,728.95,East
2025-08-06,Winter Jacket,Clothing,3.0,105.63,316.89,South
